Amount,Stage,CloseDate,RecurringDonationInstallmentPeriod,RecurringDonationInstallmentAmount,RecurringDonationLastDonationDate,NSFID,FirstGiftDate,LastGiftDate,LastGiftAmount,Region,BillingState,
$25.00,Closed Won,7/1/2019,Monthly,$25.00,8/1/2019,NSF-81783,1/1/2019,8/1/2019,$25.00,South East,KY,
$25.00,Closed Won,1/1/2019,Monthly,$25.00,8/1/2019,NSF-81783,1/1/2019,8/1/2019,$25.00,South East,KY,
$25.00,Closed Won,2/1/2019,Monthly,$25.00,8/1/2019,NSF-81783,1/1/2019,8/1/2019,$25.00,South East,KY,
$25.00,Closed Won,3/1/2019,Monthly,$25.00,8/1/2019,NSF-81783,1/1/2019,8/1/2019,$25.00,South East,KY,
$50.00,Closed Won,12/30/2019,Monthly,$50.00,1/30/2020,NSF-36567,3/25/2014,2/28/2021,$50.00,South West,CA,
$50.00,Closed Won,11/30/2019,Monthly,$50.00,1/30/2020,NSF-36567,3/25/2014,2/28/2021,$50.00,South West,CA,
$50.00,Closed Won,10/30/2019,Monthly,$50.00,1/30/2020,NSF-36567,3/25/2014,2/28/2021,$50.00,South West,CA,
$50.00,Closed Won,9/30/2019,Monthly,$50.00,1/30/2020,NSF-36567,3/25/2014,2/28/2021,$50.00,South West,CA,
$50.00,Closed Won,5/30/2019,Monthly,$50.00,1/30/2020,NSF-36567,3/25/2014,2/28/2021,$50.00,South West,CA,
$50.00,Closed Won,7/30/2019,Monthly,$50.00,1/30/2020,NSF-36567,3/25/2014,2/28/2021,$50.00,South West,CA,
$50.00,Closed Won,8/30/2019,Monthly,$50.00,1/30/2020,NSF-36567,3/25/2014,2/28/2021,$50.00,South West,CA,
$50.00,Closed Won,6/30/2019,Monthly,$50.00,1/30/2020,NSF-36567,3/25/2014,2/28/2021,$50.00,South West,CA,
$50.00,Closed Won,1/30/2020,Monthly,$50.00,1/30/2020,NSF-36567,3/25/2014,2/28/2021,$50.00,South West,CA,
$20.00,Closed Won,4/1/2016,Monthly,$20.00,4/1/2016,NSF-84837,8/1/2014,4/1/2016,$20.00,South East,AR,
$20.00,Closed Won,3/1/2016,Monthly,$20.00,4/1/2016,NSF-84837,8/1/2014,4/1/2016,$20.00,South East,AR,
$20.00,Closed Won,1/1/2016,Monthly,$20.00,4/1/2016,NSF-84837,8/1/2014,4/1/2016,$20.00,South East,AR,
$20.00,Closed Won,2/1/2016,Monthly,$20.00,4/1/2016,NSF-84837,8/1/2014,4/1/2016,$20.00,South East,AR,
$20.00,Closed Won,12/1/2015,Monthly,$20.00,4/1/2016,NSF-84837,8/1/2014,4/1/2016,$20.00,South East,AR,
$20.00,Closed Won,1/1/2015,Monthly,$20.00,4/1/2016,NSF-84837,8/1/2014,4/1/2016,$20.00,South East,AR,
$20.00,Closed Won,2/1/2015,Monthly,$20.00,4/1/2016,NSF-84837,8/1/2014,4/1/2016,$20.00,South East,AR,
$20.00,Closed Won,4/1/2015,Monthly,$20.00,4/1/2016,NSF-84837,8/1/2014,4/1/2016,$20.00,South East,AR,
$20.00,Closed Won,3/1/2015,Monthly,$20.00,4/1/2016,NSF-84837,8/1/2014,4/1/2016,$20.00,South East,AR,
$20.00,Closed Won,5/1/2015,Monthly,$20.00,4/1/2016,NSF-84837,8/1/2014,4/1/2016,$20.00,South East,AR,
$20.00,Closed Won,6/1/2015,Monthly,$20.00,4/1/2016,NSF-84837,8/1/2014,4/1/2016,$20.00,South East,AR,
$20.00,Closed Won,7/1/2015,Monthly,$20.00,4/1/2016,NSF-84837,8/1/2014,4/1/2016,$20.00,South East,AR,
$20.00,Closed Won,8/1/2015,Monthly,$20.00,4/1/2016,NSF-84837,8/1/2014,4/1/2016,$20.00,South East,AR,
$20.00,Closed Won,9/1/2015,Monthly,$20.00,4/1/2016,NSF-84837,8/1/2014,4/1/2016,$20.00,South East,AR,
$20.00,Closed Won,10/1/2015,Monthly,$20.00,4/1/2016,NSF-84837,8/1/2014,4/1/2016,$20.00,South East,AR,
$20.00,Closed Won,11/1/2015,Monthly,$20.00,4/1/2016,NSF-84837,8/1/2014,4/1/2016,$20.00,South East,AR,
$20.00,Closed Won,10/1/2014,Monthly,$20.00,4/1/2016,NSF-84837,8/1/2014,4/1/2016,$20.00,South East,AR,
$20.00,Closed Won,9/1/2014,Monthly,$20.00,4/1/2016,NSF-84837,8/1/2014,4/1/2016,$20.00,South East,AR,
$20.00,Closed Won,8/1/2014,Monthly,$20.00,4/1/2016,NSF-84837,8/1/2014,4/1/2016,$20.00,South East,AR,
$20.00,Closed Won,12/1/2014,Monthly,$20.00,4/1/2016,NSF-84837,8/1/2014,4/1/2016,$20.00,South East,AR,
$20.00,Closed Won,11/1/2014,Monthly,$20.00,4/1/2016,NSF-84837,8/1/2014,4/1/2016,$20.00,South East,AR,
$30.00,Closed Won,5/9/2013,Monthly,$30.00,7/9/2013,NSF-28451,2/29/2012,7/9/2013,$0.00,North East,MA,
$30.00,Closed Won,6/9/2013,Monthly,$30.00,7/9/2013,NSF-28451,2/29/2012,7/9/2013,$0.00,North East,MA,
$0.00,Closed Won,7/9/2013,Monthly,$30.00,7/9/2013,NSF-28451,2/29/2012,7/9/2013,$0.00,North East,MA,
$0.00,Closed Won,7/9/2013,Monthly,$30.00,7/9/2013,NSF-28451,2/29/2012,7/9/2013,$0.00,North East,MA,
$30.00,Closed Won,3/9/2013,Monthly,$30.00,7/9/2013,NSF-28451,2/29/2012,7/9/2013,$0.00,North East,MA,
$30.00,Closed Won,4/9/2013,Monthly,$30.00,7/9/2013,NSF-28451,2/29/2012,7/9/2013,$0.00,North East,MA,
$50.00,Closed Won,4/8/2019,Monthly,$50.00,2/8/2020,NSF-61939,4/8/2019,2/8/2021,$50.00,South West,CA,
$50.00,Closed Won,5/8/2019,Monthly,$50.00,2/8/2020,NSF-61939,4/8/2019,2/8/2021,$50.00,South West,CA,
$50.00,Closed Won,6/8/2019,Monthly,$50.00,2/8/2020,NSF-61939,4/8/2019,2/8/2021,$50.00,South West,CA,
$50.00,Closed Won,7/8/2019,Monthly,$50.00,2/8/2020,NSF-61939,4/8/2019,2/8/2021,$50.00,South West,CA,
$50.00,Closed Won,8/8/2019,Monthly,$50.00,2/8/2020,NSF-61939,4/8/2019,2/8/2021,$50.00,South West,CA,
$50.00,Closed Won,10/8/2019,Monthly,$50.00,2/8/2020,NSF-61939,4/8/2019,2/8/2021,$50.00,South West,CA,
$50.00,Closed Won,9/8/2019,Monthly,$50.00,2/8/2020,NSF-61939,4/8/2019,2/8/2021,$50.00,South West,CA,
$50.00,Closed Won,12/8/2019,Monthly,$50.00,2/8/2020,NSF-61939,4/8/2019,2/8/2021,$50.00,South West,CA,
$50.00,Closed Won,11/8/2019,Monthly,$50.00,2/8/2020,NSF-61939,4/8/2019,2/8/2021,$50.00,South West,CA,
$50.00,Closed Won,2/8/2020,Monthly,$50.00,2/8/2020,NSF-61939,4/8/2019,2/8/2021,$50.00,South West,CA,
$50.00,Closed Won,1/8/2020,Monthly,$50.00,2/8/2020,NSF-61939,4/8/2019,2/8/2021,$50.00,South West,CA,
$30.98,Closed Won,8/7/2017,Monthly,$30.98,2/6/2020,NSF-32628,8/10/2011,3/6/2021,$30.98,North West,WA,
$30.98,Closed Won,7/6/2017,Monthly,$30.98,2/6/2020,NSF-32628,8/10/2011,3/6/2021,$30.98,North West,WA,
$30.98,Closed Won,9/18/2017,Monthly,$30.98,2/6/2020,NSF-32628,8/10/2011,3/6/2021,$30.98,North West,WA,
$30.98,Closed Won,12/11/2017,Monthly,$30.98,2/6/2020,NSF-32628,8/10/2011,3/6/2021,$30.98,North West,WA,
$30.98,Closed Won,11/6/2017,Monthly,$30.98,2/6/2020,NSF-32628,8/10/2011,3/6/2021,$30.98,North West,WA,
$30.98,Closed Won,10/6/2017,Monthly,$30.98,2/6/2020,NSF-32628,8/10/2011,3/6/2021,$30.98,North West,WA,
$30.98,Closed Won,1/8/2018,Monthly,$30.98,2/6/2020,NSF-32628,8/10/2011,3/6/2021,$30.98,North West,WA,
$30.98,Closed Won,4/6/2018,Monthly,$30.98,2/6/2020,NSF-32628,8/10/2011,3/6/2021,$30.98,North West,WA,
$30.98,Closed Won,2/6/2018,Monthly,$30.98,2/6/2020,NSF-32628,8/10/2011,3/6/2021,$30.98,North West,WA,
$30.98,Closed Won,3/6/2018,Monthly,$30.98,2/6/2020,NSF-32628,8/10/2011,3/6/2021,$30.98,North West,WA,
$30.98,Closed Won,5/6/2018,Monthly,$30.98,2/6/2020,NSF-32628,8/10/2011,3/6/2021,$30.98,North West,WA,
$30.98,Closed Won,12/6/2018,Monthly,$30.98,2/6/2020,NSF-32628,8/10/2011,3/6/2021,$30.98,North West,WA,
$30.98,Closed Won,1/6/2019,Monthly,$30.98,2/6/2020,NSF-32628,8/10/2011,3/6/2021,$30.98,North West,WA,
$30.98,Closed Won,2/6/2019,Monthly,$30.98,2/6/2020,NSF-32628,8/10/2011,3/6/2021,$30.98,North West,WA,
$30.98,Closed Won,11/6/2018,Monthly,$30.98,2/6/2020,NSF-32628,8/10/2011,3/6/2021,$30.98,North West,WA,
$30.98,Closed Won,10/6/2018,Monthly,$30.98,2/6/2020,NSF-32628,8/10/2011,3/6/2021,$30.98,North West,WA,
$30.98,Closed Won,9/6/2018,Monthly,$30.98,2/6/2020,NSF-32628,8/10/2011,3/6/2021,$30.98,North West,WA,
$30.98,Closed Won,6/6/2018,Monthly,$30.98,2/6/2020,NSF-32628,8/10/2011,3/6/2021,$30.98,North West,WA,
$30.98,Closed Won,7/6/2018,Monthly,$30.98,2/6/2020,NSF-32628,8/10/2011,3/6/2021,$30.98,North West,WA,
$30.98,Closed Won,8/6/2018,Monthly,$30.98,2/6/2020,NSF-32628,8/10/2011,3/6/2021,$30.98,North West,WA,
$30.98,Closed Won,1/6/2020,Monthly,$30.98,2/6/2020,NSF-32628,8/10/2011,3/6/2021,$30.98,North West,WA,
$30.98,Closed Won,11/6/2019,Monthly,$30.98,2/6/2020,NSF-32628,8/10/2011,3/6/2021,$30.98,North West,WA,
$30.98,Closed Won,12/6/2019,Monthly,$30.98,2/6/2020,NSF-32628,8/10/2011,3/6/2021,$30.98,North West,WA,
$30.98,Closed Won,9/6/2019,Monthly,$30.98,2/6/2020,NSF-32628,8/10/2011,3/6/2021,$30.98,North West,WA,
$30.98,Closed Won,10/6/2019,Monthly,$30.98,2/6/2020,NSF-32628,8/10/2011,3/6/2021,$30.98,North West,WA,
$30.98,Closed Won,8/6/2019,Monthly,$30.98,2/6/2020,NSF-32628,8/10/2011,3/6/2021,$30.98,North West,WA,
$30.98,Closed Won,7/6/2019,Monthly,$30.98,2/6/2020,NSF-32628,8/10/2011,3/6/2021,$30.98,North West,WA,
$30.98,Closed Won,4/6/2019,Monthly,$30.98,2/6/2020,NSF-32628,8/10/2011,3/6/2021,$30.98,North West,WA,
$30.98,Closed Won,3/6/2019,Monthly,$30.98,2/6/2020,NSF-32628,8/10/2011,3/6/2021,$30.98,North West,WA,
$30.98,Closed Won,6/6/2019,Monthly,$30.98,2/6/2020,NSF-32628,8/10/2011,3/6/2021,$30.98,North West,WA,
$30.98,Closed Won,5/6/2019,Monthly,$30.98,2/6/2020,NSF-32628,8/10/2011,3/6/2021,$30.98,North West,WA,
$30.98,Closed Won,2/6/2020,Monthly,$30.98,2/6/2020,NSF-32628,8/10/2011,3/6/2021,$30.98,North West,WA,
$25.00,Closed Won,2/10/2017,Monthly,$25.00,3/10/2017,NSF-14553,6/17/2016,2/27/2021,$25.00,North Central,MI,
$25.00,Closed Won,1/10/2017,Monthly,$25.00,3/10/2017,NSF-14553,6/17/2016,2/27/2021,$25.00,North Central,MI,
$25.00,Closed Won,3/10/2017,Monthly,$25.00,3/10/2017,NSF-14553,6/17/2016,2/27/2021,$25.00,North Central,MI,
$25.00,Closed Won,2/27/2018,Monthly,$25.00,3/27/2018,NSF-14553,6/17/2016,2/27/2021,$25.00,North Central,MI,
$25.00,Closed Won,3/27/2018,Monthly,$25.00,3/27/2018,NSF-14553,6/17/2016,2/27/2021,$25.00,North Central,MI,
$25.00,Closed Won,5/27/2018,Monthly,$25.00,1/27/2020,NSF-14553,6/17/2016,2/27/2021,$25.00,North Central,MI,
$25.00,Closed Won,4/27/2018,Monthly,$25.00,1/27/2020,NSF-14553,6/17/2016,2/27/2021,$25.00,North Central,MI,
$25.00,Closed Won,10/27/2018,Monthly,$25.00,1/27/2020,NSF-14553,6/17/2016,2/27/2021,$25.00,North Central,MI,
$25.00,Closed Won,7/27/2018,Monthly,$25.00,1/27/2020,NSF-14553,6/17/2016,2/27/2021,$25.00,North Central,MI,
$25.00,Closed Won,8/27/2018,Monthly,$25.00,1/27/2020,NSF-14553,6/17/2016,2/27/2021,$25.00,North Central,MI,
$25.00,Closed Won,6/27/2018,Monthly,$25.00,1/27/2020,NSF-14553,6/17/2016,2/27/2021,$25.00,North Central,MI,
$25.00,Closed Won,2/27/2019,Monthly,$25.00,1/27/2020,NSF-14553,6/17/2016,2/27/2021,$25.00,North Central,MI,
$25.00,Closed Won,1/27/2019,Monthly,$25.00,1/27/2020,NSF-14553,6/17/2016,2/27/2021,$25.00,North Central,MI,
$25.00,Closed Won,12/27/2018,Monthly,$25.00,1/27/2020,NSF-14553,6/17/2016,2/27/2021,$25.00,North Central,MI,
$25.00,Closed Won,11/27/2018,Monthly,$25.00,1/27/2020,NSF-14553,6/17/2016,2/27/2021,$25.00,North Central,MI,
$25.00,Closed Won,10/27/2019,Monthly,$25.00,1/27/2020,NSF-14553,6/17/2016,2/27/2021,$25.00,North Central,MI,
$25.00,Closed Won,9/27/2019,Monthly,$25.00,1/27/2020,NSF-14553,6/17/2016,2/27/2021,$25.00,North Central,MI,
$25.00,Closed Won,12/27/2019,Monthly,$25.00,1/27/2020,NSF-14553,6/17/2016,2/27/2021,$25.00,North Central,MI,
$25.00,Closed Won,11/27/2019,Monthly,$25.00,1/27/2020,NSF-14553,6/17/2016,2/27/2021,$25.00,North Central,MI,
$25.00,Closed Won,9/27/2018,Monthly,$25.00,1/27/2020,NSF-14553,6/17/2016,2/27/2021,$25.00,North Central,MI,
$25.00,Closed Won,6/27/2019,Monthly,$25.00,1/27/2020,NSF-14553,6/17/2016,2/27/2021,$25.00,North Central,MI,
$25.00,Closed Won,7/27/2019,Monthly,$25.00,1/27/2020,NSF-14553,6/17/2016,2/27/2021,$25.00,North Central,MI,
$25.00,Closed Won,8/27/2019,Monthly,$25.00,1/27/2020,NSF-14553,6/17/2016,2/27/2021,$25.00,North Central,MI,
$25.00,Closed Won,5/27/2019,Monthly,$25.00,1/27/2020,NSF-14553,6/17/2016,2/27/2021,$25.00,North Central,MI,
$25.00,Closed Won,4/27/2019,Monthly,$25.00,1/27/2020,NSF-14553,6/17/2016,2/27/2021,$25.00,North Central,MI,
$25.00,Closed Won,3/27/2019,Monthly,$25.00,1/27/2020,NSF-14553,6/17/2016,2/27/2021,$25.00,North Central,MI,
$25.00,Closed Won,1/27/2020,Monthly,$25.00,1/27/2020,NSF-14553,6/17/2016,2/27/2021,$25.00,North Central,MI,
$20.00,Closed Won,4/23/2013,Monthly,$20.00,10/23/2013,NSF-26461,4/23/2013,12/4/2020,$50.00,South Central,TX,
$20.00,Closed Won,5/23/2013,Monthly,$20.00,10/23/2013,NSF-26461,4/23/2013,12/4/2020,$50.00,South Central,TX,
$20.00,Closed Won,6/23/2013,Monthly,$20.00,10/23/2013,NSF-26461,4/23/2013,12/4/2020,$50.00,South Central,TX,
$20.00,Closed Won,7/23/2013,Monthly,$20.00,10/23/2013,NSF-26461,4/23/2013,12/4/2020,$50.00,South Central,TX,
$20.00,Closed Won,9/23/2013,Monthly,$20.00,10/23/2013,NSF-26461,4/23/2013,12/4/2020,$50.00,South Central,TX,
$20.00,Closed Won,8/23/2013,Monthly,$20.00,10/23/2013,NSF-26461,4/23/2013,12/4/2020,$50.00,South Central,TX,
$20.00,Closed Won,10/23/2013,Monthly,$20.00,10/23/2013,NSF-26461,4/23/2013,12/4/2020,$50.00,South Central,TX,
$20.00,Closed Won,1/14/2016,Monthly,$20.00,5/15/2017,NSF-26461,4/23/2013,12/4/2020,$50.00,South Central,TX,
$20.00,Closed Won,1/21/2016,Monthly,$20.00,5/15/2017,NSF-26461,4/23/2013,12/4/2020,$50.00,South Central,TX,
$20.00,Closed Won,1/7/2016,Monthly,$20.00,5/15/2017,NSF-26461,4/23/2013,12/4/2020,$50.00,South Central,TX,
$20.00,Closed Won,12/31/2015,Monthly,$20.00,5/15/2017,NSF-26461,4/23/2013,12/4/2020,$50.00,South Central,TX,
$20.00,Closed Won,1/28/2016,Monthly,$20.00,5/15/2017,NSF-26461,4/23/2013,12/4/2020,$50.00,South Central,TX,
$20.00,Closed Won,2/4/2016,Monthly,$20.00,5/15/2017,NSF-26461,4/23/2013,12/4/2020,$50.00,South Central,TX,
$20.00,Closed Won,2/11/2016,Monthly,$20.00,5/15/2017,NSF-26461,4/23/2013,12/4/2020,$50.00,South Central,TX,
$20.00,Closed Won,2/18/2016,Monthly,$20.00,5/15/2017,NSF-26461,4/23/2013,12/4/2020,$50.00,South Central,TX,
$20.00,Closed Won,2/25/2016,Monthly,$20.00,5/15/2017,NSF-26461,4/23/2013,12/4/2020,$50.00,South Central,TX,
$20.00,Closed Won,3/15/2016,Monthly,$20.00,5/15/2017,NSF-26461,4/23/2013,12/4/2020,$50.00,South Central,TX,
$20.00,Closed Won,5/15/2017,Monthly,$20.00,5/15/2017,NSF-26461,4/23/2013,12/4/2020,$50.00,South Central,TX,
$20.00,Closed Won,1/15/2017,Monthly,$20.00,5/15/2017,NSF-26461,4/23/2013,12/4/2020,$50.00,South Central,TX,
$20.00,Closed Won,2/15/2017,Monthly,$20.00,5/15/2017,NSF-26461,4/23/2013,12/4/2020,$50.00,South Central,TX,
$20.00,Closed Won,3/20/2017,Monthly,$20.00,5/15/2017,NSF-26461,4/23/2013,12/4/2020,$50.00,South Central,TX,
$20.00,Closed Won,4/15/2017,Monthly,$20.00,5/15/2017,NSF-26461,4/23/2013,12/4/2020,$50.00,South Central,TX,
$20.00,Closed Won,4/15/2016,Monthly,$20.00,5/15/2017,NSF-26461,4/23/2013,12/4/2020,$50.00,South Central,TX,
$20.00,Closed Won,6/15/2016,Monthly,$20.00,5/15/2017,NSF-26461,4/23/2013,12/4/2020,$50.00,South Central,TX,
$20.00,Closed Won,5/15/2016,Monthly,$20.00,5/15/2017,NSF-26461,4/23/2013,12/4/2020,$50.00,South Central,TX,
$20.00,Closed Won,7/15/2016,Monthly,$20.00,5/15/2017,NSF-26461,4/23/2013,12/4/2020,$50.00,South Central,TX,
$20.00,Closed Won,9/15/2016,Monthly,$20.00,5/15/2017,NSF-26461,4/23/2013,12/4/2020,$50.00,South Central,TX,
$20.00,Closed Won,8/15/2016,Monthly,$20.00,5/15/2017,NSF-26461,4/23/2013,12/4/2020,$50.00,South Central,TX,
$20.00,Closed Won,10/15/2016,Monthly,$20.00,5/15/2017,NSF-26461,4/23/2013,12/4/2020,$50.00,South Central,TX,
$20.00,Closed Won,11/15/2016,Monthly,$20.00,5/15/2017,NSF-26461,4/23/2013,12/4/2020,$50.00,South Central,TX,
$20.00,Closed Won,12/15/2016,Monthly,$20.00,5/15/2017,NSF-26461,4/23/2013,12/4/2020,$50.00,South Central,TX,
$20.00,Closed Won,5/20/2016,Monthly,$20.00,2/20/2017,NSF-46738,5/20/2016,2/20/2017,$20.00,South East,VA,
$20.00,Closed Won,6/20/2016,Monthly,$20.00,2/20/2017,NSF-46738,5/20/2016,2/20/2017,$20.00,South East,VA,
$20.00,Closed Won,7/20/2016,Monthly,$20.00,2/20/2017,NSF-46738,5/20/2016,2/20/2017,$20.00,South East,VA,
$20.00,Closed Won,11/20/2016,Monthly,$20.00,2/20/2017,NSF-46738,5/20/2016,2/20/2017,$20.00,South East,VA,
$20.00,Closed Won,12/20/2016,Monthly,$20.00,2/20/2017,NSF-46738,5/20/2016,2/20/2017,$20.00,South East,VA,
$20.00,Closed Won,9/20/2016,Monthly,$20.00,2/20/2017,NSF-46738,5/20/2016,2/20/2017,$20.00,South East,VA,
$20.00,Closed Won,8/20/2016,Monthly,$20.00,2/20/2017,NSF-46738,5/20/2016,2/20/2017,$20.00,South East,VA,
$20.00,Closed Won,1/20/2017,Monthly,$20.00,2/20/2017,NSF-46738,5/20/2016,2/20/2017,$20.00,South East,VA,
$20.00,Closed Won,2/20/2017,Monthly,$20.00,2/20/2017,NSF-46738,5/20/2016,2/20/2017,$20.00,South East,VA,
$20.00,Closed Won,10/20/2016,Monthly,$20.00,2/20/2017,NSF-46738,5/20/2016,2/20/2017,$20.00,South East,VA,
$20.00,Closed Won,2/1/2017,Monthly,$20.00,2/1/2017,NSF-43979,1/1/2017,8/8/2019,$20.00,North Central,IL,
$20.00,Closed Won,5/8/2019,Monthly,$20.00,8/8/2019,NSF-43979,1/1/2017,8/8/2019,$20.00,North Central,IL,
$20.00,Closed Won,6/8/2019,Monthly,$20.00,8/8/2019,NSF-43979,1/1/2017,8/8/2019,$20.00,North Central,IL,
$20.00,Closed Won,4/8/2019,Monthly,$20.00,8/8/2019,NSF-43979,1/1/2017,8/8/2019,$20.00,North Central,IL,
$20.00,Closed Won,7/8/2019,Monthly,$20.00,8/8/2019,NSF-43979,1/1/2017,8/8/2019,$20.00,North Central,IL,
$20.00,Closed Won,8/8/2019,Monthly,$20.00,8/8/2019,NSF-43979,1/1/2017,8/8/2019,$20.00,North Central,IL,
$25.00,Closed Won,11/1/2014,Monthly,$25.00,12/1/2014,NSF-25542,4/25/2012,9/1/2020,$25.00,North East,MA,
$25.00,Closed Won,12/1/2014,Monthly,$25.00,12/1/2014,NSF-25542,4/25/2012,9/1/2020,$25.00,North East,MA,
$25.00,Closed Won,10/1/2014,Monthly,$25.00,12/1/2014,NSF-25542,4/25/2012,9/1/2020,$25.00,North East,MA,
$25.00,Closed Won,11/1/2014,Monthly,$25.00,9/1/2015,NSF-25542,4/25/2012,9/1/2020,$25.00,North East,MA,
$25.00,Closed Won,12/1/2014,Monthly,$25.00,9/1/2015,NSF-25542,4/25/2012,9/1/2020,$25.00,North East,MA,
$25.00,Closed Won,3/1/2015,Monthly,$25.00,9/1/2015,NSF-25542,4/25/2012,9/1/2020,$25.00,North East,MA,
$25.00,Closed Won,4/1/2015,Monthly,$25.00,9/1/2015,NSF-25542,4/25/2012,9/1/2020,$25.00,North East,MA,
$25.00,Closed Won,6/1/2015,Monthly,$25.00,9/1/2015,NSF-25542,4/25/2012,9/1/2020,$25.00,North East,MA,
$25.00,Closed Won,5/1/2015,Monthly,$25.00,9/1/2015,NSF-25542,4/25/2012,9/1/2020,$25.00,North East,MA,
$25.00,Closed Won,1/1/2015,Monthly,$25.00,9/1/2015,NSF-25542,4/25/2012,9/1/2020,$25.00,North East,MA,
$25.00,Closed Won,2/1/2015,Monthly,$25.00,9/1/2015,NSF-25542,4/25/2012,9/1/2020,$25.00,North East,MA,
$25.00,Closed Won,9/1/2015,Monthly,$25.00,9/1/2015,NSF-25542,4/25/2012,9/1/2020,$25.00,North East,MA,
$25.00,Closed Won,8/1/2015,Monthly,$25.00,9/1/2015,NSF-25542,4/25/2012,9/1/2020,$25.00,North East,MA,
$25.00,Closed Won,7/1/2015,Monthly,$25.00,9/1/2015,NSF-25542,4/25/2012,9/1/2020,$25.00,North East,MA,
$25.00,Closed Won,2/28/2016,Monthly,$25.00,7/28/2018,NSF-25542,4/25/2012,9/1/2020,$25.00,North East,MA,
$25.00,Closed Won,1/28/2016,Monthly,$25.00,7/28/2018,NSF-25542,4/25/2012,9/1/2020,$25.00,North East,MA,
$25.00,Closed Won,12/28/2015,Monthly,$25.00,7/28/2018,NSF-25542,4/25/2012,9/1/2020,$25.00,North East,MA,
$25.00,Closed Won,11/28/2015,Monthly,$25.00,7/28/2018,NSF-25542,4/25/2012,9/1/2020,$25.00,North East,MA,
$25.00,Closed Won,10/28/2015,Monthly,$25.00,7/28/2018,NSF-25542,4/25/2012,9/1/2020,$25.00,North East,MA,
$25.00,Closed Won,2/28/2018,Monthly,$25.00,7/28/2018,NSF-25542,4/25/2012,9/1/2020,$25.00,North East,MA,
$25.00,Closed Won,3/28/2018,Monthly,$25.00,7/28/2018,NSF-25542,4/25/2012,9/1/2020,$25.00,North East,MA,
$25.00,Closed Won,4/28/2018,Monthly,$25.00,7/28/2018,NSF-25542,4/25/2012,9/1/2020,$25.00,North East,MA,
$25.00,Closed Won,5/28/2018,Monthly,$25.00,7/28/2018,NSF-25542,4/25/2012,9/1/2020,$25.00,North East,MA,
$25.00,Closed Won,12/22/2017,Monthly,$25.00,7/28/2018,NSF-25542,4/25/2012,9/1/2020,$25.00,North East,MA,
$25.00,Closed Won,1/28/2018,Monthly,$25.00,7/28/2018,NSF-25542,4/25/2012,9/1/2020,$25.00,North East,MA,
$25.00,Closed Won,8/28/2017,Monthly,$25.00,7/28/2018,NSF-25542,4/25/2012,9/1/2020,$25.00,North East,MA,
$25.00,Closed Won,7/28/2017,Monthly,$25.00,7/28/2018,NSF-25542,4/25/2012,9/1/2020,$25.00,North East,MA,
$25.00,Closed Won,11/28/2017,Monthly,$25.00,7/28/2018,NSF-25542,4/25/2012,9/1/2020,$25.00,North East,MA,
$25.00,Closed Won,10/30/2017,Monthly,$25.00,7/28/2018,NSF-25542,4/25/2012,9/1/2020,$25.00,North East,MA,
$25.00,Closed Won,9/28/2017,Monthly,$25.00,7/28/2018,NSF-25542,4/25/2012,9/1/2020,$25.00,North East,MA,
$25.00,Closed Won,11/28/2016,Monthly,$25.00,7/28/2018,NSF-25542,4/25/2012,9/1/2020,$25.00,North East,MA,
$25.00,Closed Won,8/28/2016,Monthly,$25.00,7/28/2018,NSF-25542,4/25/2012,9/1/2020,$25.00,North East,MA,
$25.00,Closed Won,9/28/2016,Monthly,$25.00,7/28/2018,NSF-25542,4/25/2012,9/1/2020,$25.00,North East,MA,
$25.00,Closed Won,10/28/2016,Monthly,$25.00,7/28/2018,NSF-25542,4/25/2012,9/1/2020,$25.00,North East,MA,
$25.00,Closed Won,5/28/2016,Monthly,$25.00,7/28/2018,NSF-25542,4/25/2012,9/1/2020,$25.00,North East,MA,
$25.00,Closed Won,7/28/2016,Monthly,$25.00,7/28/2018,NSF-25542,4/25/2012,9/1/2020,$25.00,North East,MA,
$25.00,Closed Won,4/28/2016,Monthly,$25.00,7/28/2018,NSF-25542,4/25/2012,9/1/2020,$25.00,North East,MA,
$25.00,Closed Won,3/28/2016,Monthly,$25.00,7/28/2018,NSF-25542,4/25/2012,9/1/2020,$25.00,North East,MA,
$25.00,Closed Won,6/28/2017,Monthly,$25.00,7/28/2018,NSF-25542,4/25/2012,9/1/2020,$25.00,North East,MA,
$25.00,Closed Won,5/28/2017,Monthly,$25.00,7/28/2018,NSF-25542,4/25/2012,9/1/2020,$25.00,North East,MA,
$25.00,Closed Won,4/28/2017,Monthly,$25.00,7/28/2018,NSF-25542,4/25/2012,9/1/2020,$25.00,North East,MA,
$25.00,Closed Won,3/28/2017,Monthly,$25.00,7/28/2018,NSF-25542,4/25/2012,9/1/2020,$25.00,North East,MA,
$25.00,Closed Won,1/28/2017,Monthly,$25.00,7/28/2018,NSF-25542,4/25/2012,9/1/2020,$25.00,North East,MA,
$25.00,Closed Won,2/28/2017,Monthly,$25.00,7/28/2018,NSF-25542,4/25/2012,9/1/2020,$25.00,North East,MA,
$25.00,Closed Won,12/28/2016,Monthly,$25.00,7/28/2018,NSF-25542,4/25/2012,9/1/2020,$25.00,North East,MA,
$25.00,Closed Won,7/28/2018,Monthly,$25.00,7/28/2018,NSF-25542,4/25/2012,9/1/2020,$25.00,North East,MA,
